Price,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL
Ticker,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL
Date,,,,,,,,,,,,,,,,,,,,
2023-01-31 00:00:00+00:00,96.22073364257812,67.69999694824219,110.55000305175781,147.75,279.04998779296875,370.3399963378906,75.1500015258789,27.40999984741211,73.5,152.0800018310547,320.510009765625,111.11000061035156,88.94999694824219,281.45001220703125,160.74000549316406,269.7300109863281,117.55000305175781,54.029998779296875,128.47000122070312,98.83999633789062
2023-02-01 00:00:00+00:00,96.87290954589844,69.95999908447266,111.81999969482422,146.60000610351562,283.6000061035156,383.9200134277344,84.63999938964844,26.799999237060547,73.27999877929688,155.4499969482422,318.1300048828125,113.98999786376953,89.58000183105469,285.8999938964844,163.27000427246094,282.5299987792969,120.05000305175781,54.7400016784668,128.16000366210938,100.43000030517578
2023-02-02 00:00:00+00:00,100.57691955566406,70.4000015258789,112.25,144.83999633789062,294.1000061035156,392.2300109863281,88.30999755859375,26.520000457763672,68.9000015258789,155.5,295.5,118.5199966430664,91.27999877929688,290.1499938964844,170.82000732421875,359.8800048828125,121.73999786376953,54.7599983215332,131.88999938964844,107.73999786376953
2023-02-03 00:00:00+00:00,98.23578643798828,69.05000305175781,111.79000091552734,145.1999969482422,289.2200012207031,379.3299865722656,86.08999633789062,26.239999771118164,69.38999938964844,154.5500030517578,285.0199890136719,118.69999694824219,89.33000183105469,287.2300109863281,167.7899932861328,343.1000061035156,122.93000030517578,53.34000015258789,131.3300018310547,104.77999877929688
2023-02-06 00:00:00+00:00,97.40802764892578,67.48999786376953,110.75,145.02000427246094,284.4800109863281,375.2300109863281,83.68000030517578,26.209999084472656,69.58000183105469,152.24000549316406,283.0299987792969,118.3499984741211,87.48999786376953,276.80999755859375,167.25999450683594,342.4599914550781,120.87000274658203,53.93000030517578,134.97999572753906,102.9000015258789
2023-02-07 00:00:00+00:00,97.74247741699219,66.62999725341797,111.98999786376953,145.13999938964844,287.82000732421875,383.82000732421875,85.91000366210938,26.420000076293945,69.94999694824219,154.50999450683594,285.07000732421875,119.69000244140625,88.16000366210938,279.3399963378906,166.8300018310547,345.07000732421875,120.26000213623047,53.540000915527344,136.72000122070312,107.63999938964844
2023-02-08 00:00:00+00:00,96.36287689208984,66.20999908447266,110.19999694824219,144.61000061035156,284.7099914550781,378.3599853515625,84.69000244140625,26.15999984741211,70.45999908447266,154.4199981689453,287.239990234375,116.36000061035156,86.2300033569336,268.1499938964844,165.82000732421875,334.8299865722656,120.1500015258789,52.619998931884766,136.8300018310547,99.37000274658203
2023-02-09 00:00:00+00:00,94.42308044433594,65.80999755859375,108.06999969482422,148.6999969482422,285.1600036621094,375.80999755859375,83.20999908447266,25.579999923706055,69.62999725341797,152.3800048828125,286.8900146484375,114.94000244140625,85.70999908447266,267.3900146484375,165.08999633789062,321.3800048828125,118.58000183105469,52.060001373291016,133.55999755859375,95.01000213623047
2023-02-10 00:00:00+00:00,95.21739196777344,66.11000061035156,108.16000366210938,152.0500030517578,283.9599914550781,370.989990234375,81.4800033569336,26.110000610351562,69.87999725341797,152.5500030517578,287.82000732421875,108.87000274658203,85.5,268.2900085449219,165.67999267578125,315.80999755859375,118.08000183105469,53.22999954223633,135.41000366210938,94.56999969482422
2023-02-13 00:00:00+00:00,96.3879623413086,68.02999877929688,108.5199966430664,153.72999572753906,288.3500061035156,375.0,83.12999725341797,26.350000381469727,71.01000213623047,154.60000610351562,286.70001220703125,116.41999816894531,87.97000122070312,269.92999267578125,167.0,325.260009765625,119.91999816894531,53.790000915527344,136.50999450683594,94.61000061035156
